Time,M0,MF30
30.35,0.0008339633789062501,-2.910824142582715
30.4,0.0008356772460937501,-2.9334650348871953
30.45,0.0008373813476562501,-2.9570453792810443
30.5,0.0008390756835937501,-2.982009403780103
30.55,0.00084076025390625,-3.000901407189667
30.6,0.0008424350585937501,-3.0274470850825317
30.65,0.0008440996093750001,-3.048396769724786
30.7,0.0008457543945312501,-3.074115458317101
30.75,0.0008473989257812501,-3.098143714852631
30.8,0.0008490336914062501,-3.1195273507386445
30.85,0.0008506582031250001,-3.1490096647292374
30.9,0.0008522729492187501,-3.1668497532606126
30.95,0.0008538769531250001,-3.1916189068928364
31.0,0.0008554711914062501,-3.218618895672261
31.05,0.0008570551757812501,-3.2420123191550374
31.1,0.0008586289062500001,-3.268733671680093
31.15,0.0008601923828125001,-3.287621990963818
31.2,0.0008617456054687501,-3.3122707318514597
31.25,0.0008632885742187501,-3.3354349639266734
31.3,0.0008648212890625001,-3.3537582546472553
31.35,0.0008663437500000001,-3.378111877664924
31.4,0.0008678559570312501,-3.395925595611334
31.45,0.0008693579101562501,-3.4164205815643074
31.5,0.0008708500976562501,-3.4402968194335704
31.55,0.0008723315429687501,-3.4540828183293337
31.6,0.0008738032226562501,-3.472823772579432
31.65,0.0008752641601562501,-3.494572524726392
31.7,0.0008767153320312501,-3.5091302510350952
31.75,0.0008781562500000001,-3.5280088752508165
31.8,0.0008795864257812501,-3.5450566828250887
31.85,0.0008810068359375001,-3.5584816373884682
31.9,0.0008824174804687501,-3.5772132843732836
31.95,0.0008838173828125001,-3.5891137864440683
32.0,0.0008852070312500001,-3.6033224903047087
32.05,0.0008865869140625001,-3.6213161487132313
32.1,0.0008879560546875002,-3.631260961666703
32.15,0.0008893154296875001,-3.643105232343079
32.2,0.0008906645507812501,-3.658886864036322
32.25,0.0008920034179687502,-3.665157634019852
32.3,0.0008933320312500001,-3.6771244503557687
32.35,0.0008946508789062501,-3.690823969244957
32.4,0.0008959594726562501,-3.697492237016559
32.45,0.0008972573242187501,-3.706647095829249
32.5,0.00089854541015625,-3.719712169468403
32.55,0.0008998232421875001,-3.724733826890588
32.6,0.0009010913085937501,-3.731730563566089
32.65,0.0009023486328125001,-3.7405453193932776
32.7,0.0009035961914062501,-3.7468707695603376
32.75,0.0009048334960937501,-3.7505258101969954
32.8,0.0009060605468750001,-3.756169503182173
32.85,0.0009072778320312501,-3.764738779887558
32.9,0.0009084848632812501,-3.7641330320388082
32.95,0.0009096816406250001,-3.768327118456363
33.0,0.0009108686523437501,-3.7723284669220445
33.05,0.0009120454101562501,-3.771045615524054
33.1,0.0009132119140625001,-3.772459544241429
33.15,0.0009143686523437501,-3.770830385014415
33.2,0.0009155151367187501,-3.770928499102592
33.25,0.0009166518554687501,-3.7653394863009457
33.3,0.0009177788085937501,-3.7623033788055187
33.35,0.0009188955078125001,-3.7608588136732584
33.4,0.0009200024414062502,-3.754998338967562
33.45,0.0009210996093750001,-3.7455929595977073
33.5,0.0009221870117187501,-3.739216319471598
33.55,0.0009232641601562502,-3.732923832535744
33.6,0.0009243320312500001,-3.7216721244156363
33.65,0.0009253896484375001,-3.707680590078236
33.7,0.0009264379882812501,-3.6983116641640668
33.75,0.0009274760742187501,-3.688545240461827
33.8,0.0009285048828125001,-3.67197287902236
33.85,0.0009295239257812501,-3.6565387185662996
33.9,0.0009305332031250001,-3.64428066238761
33.95,0.0009315327148437501,-3.6292684312909853
34.0,0.0009325229492187501,-3.6127856522798543
34.05,0.0009335034179687501,-3.5915732312947517
34.1,0.0009344746093750001,-3.5740542434155946
34.15,0.0009354360351562501,-3.557735504955054
34.2,0.0009363876953125001,-3.539301302656532
34.25,0.0009373300781250001,-3.5146979346871374
34.3,0.0009382631835937501,-3.495437324792147
34.35,0.0009391870117187501,-3.4765897247940307
34.4,0.0009401010742187501,-3.45888459160924
34.45,0.0009410058593750001,-3.4359701044857505
34.5,0.0009419013671875001,-3.4072680495679384
34.55,0.0009427875976562501,-3.383777287602425
34.6,0.0009436645507812501,-3.36426732055843
34.65,0.0009445322265625001,-3.341719694808125
34.7,0.0009453911132812501,-3.3155887719243777
34.75,0.0009462402343750001,-3.285485973581672
34.8,0.0009470805664062501,-3.26199908964336
34.85,0.0009479121093750001,-3.2375962156802416
34.9,0.0009487343750000001,-3.213136916421353
34.95,0.0009495478515625001,-3.1854828983545307
35.0,0.0009503525390625002,-3.1540309343487025
35.05,0.0009511479492187501,-3.124368485994637
35.1,0.0009519350585937501,-3.0991048838943245
35.15,0.0009527128906250002,-3.0718340149149292
35.2,0.0009534824218750001,-3.044959480315447
35.25,0.0009542431640625001,-3.011594873294235
35.3,0.0009549951171875001,-2.977960355579853
35.35,0.0009557387695312501,-2.948000656440854
35.4,0.0009564736328125001,-2.9202516267076137
35.45,0.0009572001953125001,-2.8891748618334536
35.5,0.0009579179687500001,-2.8602862738072874
35.55,0.0009586279296875001,-2.8255222806707025
35.6,0.0009593291015625001,-2.7895014189183716
35.65,0.0009600219726562501,-2.756499019637704
35.7,0.0009607070312500001,-2.7272912699729206
35.75,0.0009613833007812501,-2.697968536801636
35.8,0.0009620517578125002,-2.6669253168627627
35.85,0.0009627124023437501,-2.633816465735436
35.9,0.0009633642578125002,-2.5982072565704586
35.95,0.0009640087890625002,-2.562137919478119
36.0,0.0009646450195312501,-2.529555898346007
36.05,0.0009652729492187501,-2.499557418935001
36.1,0.0009658935546875001,-2.4704528247937563
36.15,0.0009665063476562501,-2.439370242878795
36.2,0.0009671108398437501,-2.4064368724823
36.25,0.0009677080078125001,-2.371624985709787
36.3,0.0009682973632812502,-2.3345836210995916
36.35,0.0009688789062500001,-2.3022218719124794
36.4,0.0009694531250000002,-2.270555453002453
36.45,0.0009700195312500001,-2.241375431232155
36.5,0.0009705786132812502,-2.211574925109744
36.55,0.0009711303710937501,-2.1817430069670083
36.6,0.0009716748046875001,-2.1489488577470186
36.65,0.0009722114257812502,-2.115785520337522
36.7,0.0009727412109375002,-2.0790286090224988
36.75,0.0009732631835937502,-2.0459845209494234
36.8,0.0009737783203125001,-2.017246400378645
36.85,0.0009742866210937501,-1.9879035014659165
36.9,0.0009747875976562501,-1.9595151789486407
36.95,0.0009752812500000001,-1.9299840018153192
37.0,0.0009757680664062501,-1.901674403250218
37.05,0.0009762480468750001,-1.871322829462588
37.1,0.00097672119140625,-1.8396831689402466
37.15,0.0009771875000000002,-1.8070835027843715
37.2,0.00097764697265625,-1.7729719877243044
37.25,0.0009780996093750002,-1.741856248676777
37.3,0.0009785458984375001,-1.713756839185953
37.35,0.0009789853515625002,-1.6860677249729632
37.4,0.0009794184570312502,-1.6606705248355866
37.45,0.0009798447265625002,-1.6340606655925514
37.5,0.0009802646484375,-1.6073822622187437
37.55,0.0009806787109375,-1.5800576825626194
37.6,0.0009810859375000002,-1.5537078450433912
37.65,0.00098148681640625,-1.5247007832862436
37.7,0.0009818813476562501,-1.4945496065542103
37.75,0.00098227001953125,-1.4644428332336246
37.8,0.0009826528320312502,-1.4354847315698864
37.85,0.0009830292968750001,-1.4101524883881214
37.9,0.0009833994140625,-1.3878155364654958
37.95,0.0009837636718750002,-1.3661480289883914
38.0,0.00098412255859375,-1.342628860473633
38.05,0.0009844750976562501,-1.319888787623495
38.1,0.00098482177734375,-1.2953713179565967
38.15,0.0009851630859375,-1.2722077645361423
38.2,0.00098549853515625,-1.2497249018400909
38.25,0.0009858281250000002,-1.2290687838569285
38.3,0.0009861523437500002,-1.2063862997107206
38.35,0.00098647119140625,-1.1822626437060537
38.4,0.0009867841796875002,-1.157858994137496
38.45,0.000987091796875,-1.1334090990945698
38.5,0.00098739404296875,-1.1089852837845684
38.55,0.0009876914062500002,-1.085182437580079
38.6,0.0009879829101562502,-1.0652715794742107
38.65,0.00098826953125,-1.0478326728567484
38.7,0.0009885507812500002,-1.030661059264094
38.75,0.0009888271484375002,-1.0142791089601815
38.8,0.0009890981445312501,-0.9965141572058202
38.85,0.00098936474609375,-0.9796068311668933
38.9,0.0009896259765625002,-0.962080765888095
38.95,0.00098988232421875,-0.9433912924490868
39.0,0.0009901337890625,-0.9250267976894976
39.05,0.00099038037109375,-0.9081257734447719
39.1,0.00099062255859375,-0.8911984755657614
39.15,0.00099085986328125,-0.8753983262926339
39.2,0.00099109228515625,-0.8600798279978336
39.25,0.0009913203125,-0.842585368640721
39.3,0.0009915439453125,-0.8254068715497852
39.35,0.0009917631835937501,-0.8077119181863965
39.4,0.00099197802734375,-0.7900698029436173
39.45,0.00099218798828125,-0.7734646721743048
39.5,0.00099239404296875,-0.7555099394638092
39.55,0.0009925961914062501,-0.7394391038920731
39.6,0.0009927934570312501,-0.7231036414392293
39.65,0.00099298681640625,-0.7085845015011728
39.7,0.00099317626953125,-0.696227894956246
39.75,0.00099336181640625,-0.6842763483524323
39.8,0.0009935429687500002,-0.6721674023196101
39.85,0.00099372021484375,-0.6565326993819327
39.9,0.0009938935546875002,-0.6436105310451241
39.95,0.0009940634765625,-0.6310165892355145
40.0,0.00099422900390625,-0.6190082295332104
40.05,0.0009943916015625002,-0.6063740047160536
40.1,0.0009945498046875002,-0.5939764849841596
40.15,0.0009947045898437501,-0.580960759241134
40.2,0.00099485595703125,-0.5672114077024162
40.25,0.0009950039062500001,-0.5527774389367552
40.3,0.0009951484375000002,-0.5385084317531437
40.35,0.0009952890625,-0.523988661635667
40.4,0.0009954267578125,-0.5096166928298772
40.45,0.0009955610351562501,-0.496375896083191
40.5,0.0009956923828125,-0.48272116840817036
40.55,0.0009958198242187501,-0.4699460742529482
40.6,0.00099594482421875,-0.45786645580083135
40.65,0.00099606640625,-0.4465912371408195
40.7,0.0009961850585937502,-0.43429886042140436
40.75,0.0009963007812500001,-0.4220553953200579
40.8,0.00099641357421875,-0.410868935007602
40.85,0.0009965234375,-0.39936200422234835
40.9,0.0009966303710937502,-0.38711752113886183
40.95,0.00099673486328125,-0.3746960061136633
41.0,0.0009968364257812502,-0.3616415728116408
41.05,0.0009969355468750002,-0.3499881495488808
41.1,0.0009970317382812502,-0.33800063424278054
41.15,0.00099712548828125,-0.3250281969783828
41.2,0.0009972167968750002,-0.31172864811960616
41.25,0.0009973056640625,-0.29830696564167747
41.3,0.0009973920898437502,-0.28556156263221055
41.35,0.00099747607421875,-0.2728393065975979
41.4,0.0009975581054687502,-0.2605305694509298
41.45,0.0009976376953125,-0.24726090563926847
41.5,0.00099771533203125,-0.23630906597245488
41.55,0.0009977905273437502,-0.22390403256285937
41.6,0.00099786376953125,-0.2119294601725414
41.65,0.0009979350585937502,-0.2000815538456664
41.7,0.0009980043945312502,-0.18971659300150348
41.75,0.00099807177734375,-0.17946638540597637
41.8,0.0009981376953125001,-0.16872852800879629
41.85,0.0009982011718750001,-0.15830831739585852
41.9,0.0009982631835937501,-0.1480791480978951
41.95,0.0009983237304687501,-0.13726070044795052
42.0,0.00099838232421875,-0.1265218129497953
42.05,0.000998439453125,-0.11437638922361658
42.1,0.0009984946289062502,-0.10294911554083229
42.15,0.0009985488281250001,-0.09099980486207643
42.2,0.00099860107421875,-0.07848936182563195
42.25,0.00099865185546875,-0.06676841241423973
42.3,0.00099870166015625,-0.056020835711387926
42.35,0.0009987495117187502,-0.04489018566382584
42.4,0.00099879638671875,-0.033454604519647546
42.45,0.0009988417968750001,-0.021908169361995536
42.5,0.00099888623046875,-0.010160508523404135
42.55,0.0009989287109375001,0.0008109687687465338
42.6,0.00099897021484375,0.011873392994311874
42.65,0.0009990107421875,0.0217398326843977
42.7,0.0009990498046875001,0.0316297867015237
42.75,0.0009990874023437502,0.041212661558529366
42.8,0.0009991240234375,0.05057774883171078
42.85,0.00099915966796875,0.05977296639466659
42.9,0.00099919384765625,0.06874441269901582
42.95,0.0009992270507812502,0.07841192246996799
43.0,0.0009992592773437501,0.08818408444058151
43.05,0.0009992905273437502,0.0971192893688567
43.1,0.0009993203125000002,0.10643677082844082
43.15,0.0009993496093750002,0.1151933320099488
43.2,0.0009993774414062502,0.12366711229551584
43.25,0.000999404296875,0.13139139111153783
43.3,0.0009994306640625,0.1399179610423744
43.35,0.00099945556640625,0.14860485104145482
43.4,0.0009994799804687502,0.15676669251406566
43.45,0.0009995034179687502,0.16408366940449925
43.5,0.00099952587890625,0.1713561701704748
43.55,0.00099954736328125,0.17883687252178787
43.6,0.0009995683593750002,0.18593849771423265
43.65,0.0009995883789062502,0.19314937420422212
43.7,0.00099960791015625,0.19998425171943385
43.75,0.00099962646484375,0.20771743787918243
43.8,0.0009996440429687501,0.21437576820608226
43.85,0.0009996616210937502,0.22123953702393923
43.9,0.000999677734375,0.22675947246607395
43.95,0.0009996938476562502,0.23334096937905996
44.0,0.0009997089843750001,0.23974179869983347
44.05,0.0009997236328125002,0.24579091519117358
44.1,0.00099973779296875,0.2514300514943898
44.15,0.0009997509765625001,0.256580532132648
44.2,0.00099976416015625,0.2622810382163152
44.25,0.0009997763671875002,0.26698006801307206
44.3,0.0009997880859375,0.27276380625553426
44.35,0.0009997993164062502,0.2777930015930906
44.4,0.0009998100585937501,0.2823536100564525
44.45,0.0009998208007812501,0.28817152341362084
44.5,0.0009998305664062502,0.2923247693572193
44.55,0.0009998398437500002,0.2965659010922536
44.6,0.0009998491210937502,0.30069682414177806
44.65,0.000999857421875,0.30442191164474935
44.7,0.0009998657226562501,0.3079588421154767
44.75,0.0009998735351562501,0.31120860467199235
44.8,0.000999880859375,0.3134366524871439
44.85,0.0009998881835937502,0.3161539376713336
44.9,0.00099989453125,0.3179732414195314
44.95,0.00099990087890625,0.3196169674862176
45.0,0.0009999072265625,0.32047759867273273
45.05,0.0009999125976562502,0.3217506580520421
45.1,0.00099991796875,0.32248518064152454
45.15,0.0009999233398437501,0.3231361075071618
45.2,0.0009999282226562502,0.3244581996928901
45.25,0.0009999326171875001,0.3250880155479535
45.3,0.00099993701171875,0.3247819664888084
45.35,0.0009999409179687502,0.32491980611812327
45.4,0.0009999448242187501,0.32447599014267325
45.45,0.00099994873046875,0.3239294549217448
45.5,0.0009999521484375,0.32329818480648104
45.55,0.000999955078125,0.32260392098687596
45.6,0.00099995849609375,0.32129707429558035
45.65,0.00099996142578125,0.3197455725632608
45.7,0.0009999638671875002,0.3173762918449939
45.75,0.0009999667968750002,0.316583768511191
45.8,0.00099996923828125,0.31456423737108713
45.85,0.0009999711914062501,0.3121892850380391
45.9,0.0009999736328125,0.3099379205843434
45.95,0.0009999755859375,0.3084030458936468
46.0,0.0009999775390625001,0.3063028033124283
46.05,0.0009999794921875002,0.3032673259964213
46.1,0.0009999814453125,0.30153634431771936
46.15,0.00099998291015625,0.2984700366854668
46.2,0.0009999843750000002,0.2950893179979176
46.25,0.0009999858398437502,0.29167110363487153
46.3,0.0009999873046875002,0.2883041034685448
46.35,0.0009999882812500001,0.2848791995085776
46.4,0.00099998974609375,0.28084469391033057
46.45,0.00099999072265625,0.2765732650877908
46.5,0.0009999916992187502,0.27160194930620496
46.55,0.00099999267578125,0.267351776920259
46.6,0.0009999936523437502,0.2626266673905775
46.65,0.000999994140625,0.2570073090260848
46.7,0.0009999951171875002,0.2514561312273145
46.75,0.00099999560546875,0.2459602395538241
46.8,0.0009999960937500001,0.2399100566050038
46.85,0.0009999965820312502,0.2338921339949593
46.9,0.0009999970703125,0.22805233402177694
46.95,0.0009999975585937501,0.22239383182022723
47.0,0.0009999980468750002,0.21611305167898542
47.05,0.00099999853515625,0.20978040292393418
47.1,0.00099999853515625,0.20344072524458173
47.15,0.0009999990234375,0.1973414731328376
47.2,0.0009999990234375,0.19047723168041558
47.25,0.0009999990234375,0.18430222473107277
47.3,0.0009999995117187502,0.1777169588604011
47.35,0.0009999995117187502,0.17094747457886117
47.4,0.0009999995117187502,0.1649889100226574
47.45,0.0009999995117187502,0.15923792899120598
47.5,0.0009999995117187502,0.15272091639926658
47.55,0.0009999995117187502,0.14673645389266313
47.6,0.0009999995117187502,0.13933882615529003
47.65,0.0009999995117187502,0.13315323946299035
47.7,0.0009999995117187502,0.1265373977716081
47.75,0.0009999995117187502,0.12057510061422363
47.8,0.0009999995117187502,0.11472789603285491
47.85,0.0009999995117187502,0.10881835216423498
47.9,0.0009999995117187502,0.10354061163961889
47.95,0.0009999995117187502,0.09825808417517692
48.0,0.0009999995117187502,0.0927765593805816
48.05,0.0009999995117187502,0.08705407578963788
48.1,0.0009999995117187502,0.08186402715509758
48.15,0.0009999995117187502,0.07661792890867221
48.2,0.001,0.0720138865406625
48.25,0.001,0.06641722069471145
48.3,0.001,0.061899040272692225
48.35,0.001,0.05663961130776443
48.4,0.001,0.051712305075488976
48.45,0.001,0.04738318453892135
48.5,0.001,0.04215951219666749
48.55,0.001,0.03796972796553747
48.6,0.001,0.03299210130062421
48.65,0.001,0.029059542372124273
48.7,0.001,0.025065672742493918
48.75,0.001,0.02145276475057472
48.8,0.001,0.018291639353265058
48.85,0.001,0.014796840012422765
48.9,0.001,0.011533518751821247
48.95,0.001,0.008645638242160202
49.0,0.001,0.006142783345785575
49.05,0.001,0.0032328840490663427
49.1,0.001,0.001247589943341154
49.15,0.001,-0.0010315520163203479
49.2,0.001,-0.003155241513559305
49.25,0.001,-0.00500289519332
49.3,0.001,-0.0065512172463058965
49.35,0.001,-0.007815947198832874
49.4,0.001,-0.01032823319983436
49.45,0.001,-0.011350934111396782
49.5,0.001,-0.012502156783011743
49.55,0.001,-0.013462809259362985
49.6,0.001,-0.014166245522210377
49.65,0.001,-0.013855368622171228
49.7,0.001,-0.013930584171612283
49.75,0.001,-0.013994195936538747
49.8,0.001,-0.013921578362351281
49.85,0.001,-0.012914110826386606
49.9,0.001,-0.011591078673518497
49.95,0.001,-0.011668676331464668
